id,minutes,position,GW,avg_points_5,points,avg_influence_5,avg_creativity_5,bps,clean_sheets_5,goals_conceded_5,tackles_5,defensive_contribution_5
571,6.2,2,18,0.2,0,2.2399999999999998,0.2,0.8,0,1,3,7
571,6.2,2,19,0.2,0,2.2399999999999998,0.2,0.8,0,1,3,7
571,6.2,2,20,0.2,9,2.2399999999999998,0.2,0.8,0,1,3,7
571,23.6,2,21,2.0,0,12.959999999999999,3.6399999999999997,6.0,0,2,4,13
571,17.4,2,22,1.8,0,10.72,3.44,5.2,0,1,1,6
571,21.0,2,23,1.8,0,11.24,4.24,5.0,0,2,2,7
571,21.0,2,24,1.8,0,11.24,4.24,5.0,0,2,2,7
571,21.0,2,25,1.8,0,11.24,4.24,5.0,0,2,2,7
571,3.6,2,26,0.0,0,0.52,0.8,-0.2,0,1,1,1
571,3.6,2,27,0.0,0,0.52,0.8,-0.2,0,1,1,1
571,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,34,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,35,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,36,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,37,0.0,0,0.0,0.0,0.0,0,0,0,0
571,0.0,2,38,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
572,0.0,2,18,0.0,1,0.0,0.0,0.0,0,0,0,0
572,1.0,2,19,0.2,0,0.0,0.06,0.4,0,0,0,1
572,1.0,2,20,0.2,0,0.0,0.06,0.4,0,0,0,1
572,1.0,2,21,0.2,0,0.0,0.06,0.4,0,0,0,1
572,1.0,2,22,0.2,0,0.0,0.06,0.4,0,0,0,1
572,1.0,2,23,0.2,1,0.0,0.06,0.4,0,0,0,1
572,0.2,2,24,0.2,1,0.04,0.0,0.6,0,0,0,0
572,18.2,2,25,0.4,0,1.6,0.08,0.6,0,2,1,5
572,29.8,2,26,0.4,3,3.4799999999999995,0.1,0.4,0,4,2,10
572,47.8,2,27,1.0,2,9.440000000000001,0.36,1.0,0,6,2,23
572,65.8,2,28,1.4,3,16.2,0.4,3.0,0,10,2,43
572,83.4,2,29,1.8,0,19.8,0.48,2.6,0,12,3,56
572,65.4,2,30,1.6,4,18.240000000000002,0.4,2.6,0,10,2,51
572,71.8,2,31,2.4,0,20.96,0.48,4.4,0,9,3,59
572,53.8,2,32,1.8,0,15.0,0.22000000000000003,3.8,0,7,3,46
572,35.8,2,33,1.4,0,8.24,0.18,1.8,0,3,3,26
572,18.0,2,34,0.8,1,4.6,0.1,1.6,0,1,2,13
572,18.2,2,35,1.0,0,5.279999999999999,0.1,2.4,0,1,2,15
572,0.2,2,36,0.2,0,0.6799999999999999,0.0,0.8,0,0,0,2
572,0.2,2,37,0.2,0,0.6799999999999999,0.0,0.8,0,0,0,2
572,0.2,2,38,0.2,1,0.6799999999999999,0.0,0.8,0,0,0,2
573,68.2,2,6,3.8,2,8.359999999999998,6.359999999999999,13.6,3,1,3,14
573,62.6,2,7,3.0,0,8.040000000000001,8.540000000000001,9.8,2,2,3,13
573,44.6,2,8,1.8,1,5.959999999999999,8.02,6.0,1,2,1,7
573,43.6,2,9,1.8,6,4.720000000000001,4.38,5.0,1,3,3,8
573,47.6,2,10,2.0,2,5.840000000000001,4.1,5.6,1,3,4,14
573,65.4,2,11,2.2,1,7.68,4.4399999999999995,5.4,1,4,7,19
573,71.0,2,12,2.0,0,8.36,1.6,5.6,1,5,10,23
573,86.4,2,13,2.0,0,9.76,1.6800000000000002,4.4,1,9,12,28
573,69.4,2,14,1.8,0,7.76,1.12,4.6,1,7,10,23
573,51.4,2,15,0.6,6,6.08,0.9200000000000002,1.2,0,7,9,17
573,51.4,2,16,1.4,0,6.640000000000001,3.9799999999999995,5.4,1,6,5,15
573,45.0,2,17,1.2,1,5.279999999999999,3.84,3.8,1,6,3,10
573,47.6,2,18,1.4,7,6.24,6.32,8.0,1,4,3,9
573,65.6,2,19,2.8,6,9.120000000000001,8.580000000000002,13.4,2,4,6,15
573,83.6,2,20,4.0,1,11.559999999999999,10.520000000000001,18.6,3,4,8,19
573,66.0,2,21,3.0,1,8.920000000000002,7.140000000000001,14.2,2,4,8,15
573,72.4,2,22,3.2,1,10.080000000000002,9.2,15.4,2,5,8,20
573,68.6,2,23,3.2,1,9.959999999999999,9.040000000000001,12.6,2,4,8,21
573,68.6,2,24,2.0,0,14.319999999999999,14.239999999999998,12.0,1,6,6,19
573,50.6,2,25,0.8,0,11.88,12.3,6.8,0,6,4,15
573,50.2,2,26,0.6,0,11.64,12.28,6.2,0,6,4,15
573,50.2,2,27,0.4,0,12.200000000000001,10.18,6.0,0,5,5,15
573,54.0,2,28,0.2,0,10.64,11.28,1.8,0,8,5,15
573,36.0,2,29,0.0,0,3.4,3.8200000000000003,-3.0,0,6,4,11
573,36.0,2,30,0.0,4,3.4,3.8200000000000003,-3.0,0,6,4,11
573,51.0,2,31,0.8,1,7.68,6.1,-0.4,0,7,7,22
573,42.0,2,32,1.0,0,6.4399999999999995,5.92,-1.8,0,6,9,20
573,24.0,2,33,1.0,1,5.76,2.42,2.2,0,2,7,15
573,26.8,2,34,1.2,8,6.159999999999999,2.42,2.0,0,3,8,16
573,44.8,2,35,2.8,1,9.4,3.1799999999999997,7.8,1,3,11,24
573,34.4,2,36,2.2,1,5.12,0.96,4.4,1,3,8,13
573,26.4,2,37,2.2,1,3.7199999999999998,0.9,5.4,1,2,4,9
573,30.6,2,38,2.4,6,4.24,1.06,6.2,1,2,4,9
574,25.6,2,6,0.6,2,4.279999999999999,5.84,3.2,0,2,3,6
574,42.2,2,7,1.0,2,6.8,6.7,5.0,0,3,4,10
574,60.2,2,8,1.4,0,10.0,9.3,7.4,0,4,5,14
574,56.4,2,9,1.2,0,9.36,8.9,6.4,0,4,4,12
574,52.6,2,10,1.0,1,8.52,6.6,5.2,0,4,3,11
574,38.0,2,11,1.0,4,6.5200000000000005,3.5200000000000005,5.2,0,2,3,10
574,26.0,2,12,1.4,0,8.6,7.640000000000001,5.8,0,2,2,6
574,26.0,2,13,1.0,0,8.040000000000001,5.279999999999999,3.0,0,5,5,8
574,42.8,2,14,1.0,1,11.0,9.940000000000001,3.2,0,7,6,13
574,60.8,2,15,1.2,0,13.8,10.360000000000001,4.2,0,9,7,16
574,57.4,2,16,1.0,0,13.0,10.3,3.2,0,9,6,14
574,52.8,2,17,0.2,0,8.4,5.32,0.8,0,8,6,14
574,34.8,2,18,0.2,0,5.76,5.08,1.2,0,4,2,8
574,18.0,2,19,0.2,0,2.8,0.42000000000000004,1.0,0,2,1,3
574,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
574,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
574,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
574,0.0,2,23,0.0,1,0.0,0.0,0.0,0,0,0,0
574,9.0,2,24,0.2,1,0.5599999999999999,0.54,-0.4,0,1,1,1
574,27.0,2,25,0.4,0,3.6399999999999997,1.8,1.0,0,3,4,6
574,37.8,2,26,0.4,0,5.0,4.8,0.8,0,4,7,10
574,37.8,2,27,0.4,0,5.0,4.8,0.8,0,4,7,10
574,37.8,2,28,0.4,0,5.0,4.8,0.8,0,4,7,10
574,28.8,2,29,0.2,0,4.4399999999999995,4.26,1.2,0,3,6,9
574,10.8,2,30,0.0,0,1.3599999999999999,3.0,-0.2,0,1,3,4
574,0.0,2,31,0.0,-1,0.0,0.0,0.0,0,0,0,0
574,9.0,2,32,-0.2,2,1.0,3.3,-1.2,0,2,1,1
574,27.0,2,33,0.2,2,3.3600000000000003,6.9799999999999995,1.2,0,3,2,6
574,42.0,2,34,0.6,0,4.720000000000001,7.08,3.0,0,4,4,10
574,42.0,2,35,0.6,2,4.720000000000001,7.08,3.0,0,4,4,10
574,60.0,2,36,1.0,2,7.0,11.7,4.4,0,5,5,14
574,67.8,2,37,1.6,0,8.040000000000001,9.02,7.6,0,4,6,20
574,63.4,2,38,1.2,7,6.6,5.460000000000001,4.2,0,5,8,19
575,87.8,2,6,5.6,2,21.36,3.4200000000000004,21.6,3,3,5,27
575,87.8,2,7,4.8,2,22.359999999999996,5.66,19.0,2,4,5,27
575,87.8,2,8,4.0,0,22.799999999999997,5.58,16.6,1,5,6,29
575,87.8,2,9,3.8,23,20.2,5.4,15.6,1,6,6,24
575,90.0,2,10,5.6,2,27.4,3.5400000000000005,18.8,1,6,5,29
575,90.0,2,11,5.8,1,26.4,3.2600000000000002,19.6,1,5,5,30
575,90.0,2,12,5.6,0,26.0,0.9200000000000002,17.6,1,6,6,31
575,90.0,2,13,5.2,0,24.599999999999998,0.8800000000000001,13.4,1,9,5,32
575,90.0,2,14,5.2,0,25.8,0.8800000000000001,12.8,1,9,7,35
575,72.0,2,15,0.6,6,9.4,0.5599999999999999,1.0,0,9,7,25
575,72.0,2,16,1.4,1,10.84,0.6199999999999999,4.4,1,8,5,28
575,72.0,2,17,1.4,0,9.6,0.68,4.2,1,9,4,23
575,72.0,2,18,1.4,11,11.040000000000001,4.9,6.6,1,7,4,22
575,72.0,2,19,3.6,6,13.48,4.66,12.6,2,5,4,29
575,90.0,2,20,4.8,7,16.2,4.9399999999999995,18.0,3,5,4,37
575,90.0,2,21,5.0,0,21.279999999999998,6.9799999999999995,18.6,2,6,6,39
575,90.0,2,22,4.8,0,23.240000000000002,6.9799999999999995,17.6,2,6,6,40
575,90.0,2,23,4.8,7,26.52,2.9200000000000004,18.0,2,6,5,43
575,90.0,2,24,4.0,0,30.560000000000002,3.46,16.2,1,8,6,35
575,72.0,2,25,2.8,1,27.840000000000003,3.1800000000000006,10.8,0,8,6,27
575,72.0,2,26,1.6,3,24.119999999999997,1.0,6.4,0,9,5,26
575,72.0,2,27,2.2,0,26.72,1.0799999999999998,8.8,0,8,5,35
575,72.0,2,28,2.2,0,24.48,1.2,5.8,0,10,7,35
575,72.0,2,29,0.8,-3,16.96,0.74,1.8,0,10,5,32
575,79.4,2,30,0.2,0,16.96,0.86,-1.8,0,13,6,36
575,61.4,2,31,0.0,1,12.64,0.76,-3.0,0,11,5,28
575,52.4,2,32,-0.4,1,6.840000000000001,0.68,-5.2,0,10,4,17
575,52.4,2,33,-0.2,1,6.959999999999999,0.42000000000000004,-1.6,0,7,2,15
575,52.4,2,34,0.0,6,8.64,2.42,-0.6,0,7,3,18
575,63.0,2,35,1.8,2,11.48,2.46,8.4,1,4,4,18
575,81.0,2,36,2.2,2,12.84,2.62,10.2,1,5,5,20
575,90.0,2,37,2.4,0,13.959999999999999,2.5200000000000005,12.8,1,5,6,23
575,90.0,2,38,2.2,6,12.919999999999998,2.7400000000000007,12.0,1,6,7,20
576,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,34,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,35,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,36,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,37,0.0,0,0.0,0.0,0.0,0,0,0,0
576,0.0,2,38,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,34,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,35,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,36,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,37,0.0,0,0.0,0.0,0.0,0,0,0,0
577,0.0,2,38,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,34,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,35,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,36,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,37,0.0,0,0.0,0.0,0.0,0,0,0,0
578,0.0,2,38,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,17,0.0,1,0.0,0.0,0.0,0,0,0,0
745,0.2,2,18,0.2,0,0.08,0.1,0.6,0,0,0,0
745,0.2,2,19,0.2,0,0.08,0.1,0.6,0,0,0,0
745,0.2,2,20,0.2,0,0.08,0.1,0.6,0,0,0,0
745,0.2,2,21,0.2,0,0.08,0.1,0.6,0,0,0,0
745,0.2,2,22,0.2,0,0.08,0.1,0.6,0,0,0,0
745,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
745,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,20,0.0,1,0.0,0.0,0.0,0,0,0,0
750,0.2,2,21,0.2,0,0.0,0.0,0.6,0,0,0,0
750,0.2,2,22,0.2,0,0.0,0.0,0.6,0,0,0,0
750,0.2,2,23,0.2,0,0.0,0.0,0.6,0,0,0,0
750,0.2,2,24,0.2,0,0.0,0.0,0.6,0,0,0,0
750,0.2,2,25,0.2,0,0.0,0.0,0.6,0,0,0,0
750,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
750,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
804,9.0,2,6,0.4,0,1.64,4.16,1.0,0,1,0,2
804,17.4,2,7,0.4,1,1.72,6.32,-0.2,0,2,0,3
804,21.4,2,8,0.4,0,1.36,4.32,-0.2,0,2,0,4
804,21.4,2,9,0.4,0,1.36,4.32,-0.2,0,2,0,4
804,21.4,2,10,0.4,0,1.36,4.32,-0.2,0,2,0,4
804,19.4,2,11,0.2,0,0.9200000000000002,2.22,-1.0,0,2,0,4
804,11.0,2,12,0.2,0,0.8400000000000001,0.06,0.2,0,1,0,3
804,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
804,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
804,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
603,90.0,2,6,3.6,5,25.12,20.580000000000002,10.0,1,13,5,30
603,90.0,2,7,4.4,3,24.08,15.620000000000001,11.2,1,11,6,32
603,90.0,2,8,4.4,1,24.32,15.38,11.4,1,8,5,41
603,81.0,2,9,2.6,1,17.36,12.639999999999999,5.0,0,9,7,36
603,81.0,2,10,2.6,2,15.16,12.2,5.6,0,8,5,31
603,81.0,2,11,2.4,1,13.24,5.68,6.2,0,7,10,33
603,81.0,2,12,1.6,3,14.84,5.64,6.6,0,8,10,35
603,81.0,2,13,1.6,1,13.680000000000001,3.6,7.2,0,8,10,32
603,90.0,2,14,1.6,3,14.560000000000002,5.68,8.0,0,9,8,34
603,90.0,2,15,2.0,6,16.560000000000002,6.04,8.0,0,8,8,42
603,88.4,2,16,2.8,0,13.64,5.04,8.4,1,7,2,40
603,88.4,2,17,2.6,0,12.4,4.26,3.8,1,8,3,39
603,70.4,2,18,2.0,0,9.2,4.0,3.2,1,6,3,29
603,52.4,2,19,1.8,0,7.0,1.56,2.2,1,4,3,23
603,34.4,2,20,1.2,0,3.08,0.5599999999999999,1.6,1,3,2,12
603,18.0,2,21,0.0,0,1.48,0.36,-2.2,0,3,2,6
603,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
603,0.0,2,23,0.0,1,0.0,0.0,0.0,0,0,0,0
603,4.0,2,24,0.2,1,2.48,0.02,1.6,0,0,2,6
603,20.0,2,25,0.4,9,5.840000000000001,3.0,2.2,0,2,4,13
603,35.6,2,26,2.2,6,11.72,8.120000000000001,9.2,1,2,5,21
603,51.4,2,27,3.4,9,13.4,8.5,13.6,2,2,6,25
603,69.4,2,28,5.2,3,19.2,11.66,20.0,3,2,9,35
603,83.2,2,29,5.6,6,24.96,17.52,21.4,3,7,8,38
603,85.2,2,30,6.6,2,23.759999999999998,14.759999999999996,24.8,4,5,6,35
603,87.6,2,31,5.2,1,20.36,9.7,19.6,3,6,6,32
603,89.8,2,32,4.2,6,22.520000000000003,12.48,17.0,2,8,7,33
603,89.8,2,33,3.6,5,19.800000000000004,16.04,15.2,2,8,5,27
603,90.0,2,34,4.0,2,14.6,16.72,16.6,3,3,4,23
603,90.0,2,35,3.2,1,20.080000000000002,26.74,17.2,2,4,9,28
603,86.6,2,36,3.0,2,19.8,29.9,17.0,2,5,10,28
603,86.6,2,37,3.2,0,18.720000000000002,29.860000000000003,16.8,2,4,10,28
603,86.6,2,38,2.0,6,19.68,33.279999999999994,12.8,1,7,10,26
604,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
604,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
